"KEY_CODE","CITYNAME","NAME","êlå˚ëçêî20","ê¢ë—êî20","êlå˚2020_20_79çŒ","êlå˚ëçêî15","êlå˚ëçêî10","êlå˚ëùå∏20_15","êlå˚ëùå∏15_10","êlå˚ëùå∏ó¶20_15","êlå˚ëùå∏ó¶15_10","çÇóÓâªó¶20","çÇóÓâªó¶15","çÇóÓâªó¶10","çÇóÓâªó¶20_15","çÇóÓâªó¶15_10","îNè≠î‰ó¶20","îNè≠î‰ó¶15","ê∂éYîNóÓêlå˚î‰ó¶20","ê∂éYîNóÓêlå˚î‰ó¶15","é∏ã∆ó¶20","é∏ã∆ó¶15","éùÇøâ∆î‰ó¶20","éùÇøâ∆î‰ó¶15","ó¨ì¸êlå˚î‰ó¶20","î_ó—ã∆î‰ó¶20","î_ó—ã∆î‰ó¶15","ëÊàÍéüéYã∆î‰ó¶20","ëÊìÒéüéYã∆î‰ó¶20","ëÊéOéüéYã∆î‰ó¶20","íj20_0_4","íj20_5_9","íj20_10_14","íj20_15_19","íj20_20_24","íj20_25_29","íj20_30_34","íj20_35_39","íj20_40_44","íj20_45_49","íj20_50_54","íj20_55_59","íj20_60_64","íj20_65_69","íj20_70_74","íj20_75_79","íj20_80_84","íj20_85_89","íj20_90_94","íj20_95_99","íj20_over100","èó20_0_4","èó20_5_9","èó20_10_14","èó20_15_19","èó20_20_24","èó20_25_29","èó20_30_34","èó20_35_39","èó20_40_44","èó20_45_49","èó20_50_54","èó20_55_59","èó20_60_64","èó20_65_69","èó20_70_74","èó20_75_79","èó20_80_84","èó20_85_89","èó20_90_94","èó20_95_99","èó20_over100","êlå˚_ëçêî_åªèZèä","êlå˚_ëçêî_à⁄ìÆÇ†ÇË.5îNëOÇÃèÌèZésãÊí¨ë∫.ïsè⁄.ÇèúÇ≠.","êlå˚_ëçêî_çëì‡Ç©ÇÁ","êlå˚_ëçêî_é©ésí¨ë∫ì‡Ç©ÇÁ","êlå˚_ëçêî_åßì‡ëºésí¨ë∫Ç©ÇÁ","êlå˚_ëçêî_ëºåßÇ©ÇÁ","êlå˚_ëçêî_çëäOÇ©ÇÁ","êlå˚_ëçêî_èoê∂éûÇ©ÇÁ","êlå˚_ëçêî_1îNñ¢ñû","êlå˚_ëçêî_1îNà»è„5îNñ¢ñû","êlå˚_ëçêî_5îNà»è„10îNñ¢ñû","êlå˚_ëçêî_10îNà»è„20îNñ¢ñû","êlå˚_ëçêî_20îNà»è„"
282230230,"íOîgés","ïXè„í¨ñ{ãΩ",239,85,178,242,251,-3,-9,-0.012396694214876,-0.0358565737051793,0.405857740585774,0.363636363636364,0.298804780876494,0.0422213769494104,0.0648315827598696,0.0753138075313808,0.0950413223140496,0.518828451882845,0.541322314049587,0.0310077519379845,0.031496062992126,0.882352941176471,1,0.092511013215859,0.2,0.227642276422764,0.2,0.264,0.488,1,3,7,6,3,6,8,5,16,6,5,6,7,17,11,8,3,5,1,1,0,2,4,1,6,3,4,4,2,7,8,4,8,10,14,11,5,6,11,3,1,0,206,21,21,8,2,11,0,65,3,21,19,19,102
282230240,"íOîgés","ïXè„í¨â°ìc",806,340,573,780,725,26,55,0.0333333333333333,0.0758620689655172,0.206451612903226,0.19280205655527,0.192254495159059,0.0136495563479559,0.000547561396210428,0.141935483870968,0.149100257069409,0.651612903225806,0.658097686375321,0.0229357798165138,0.0237529691211401,0.485207100591716,0.539249146757679,0.246438746438746,0.0352112676056338,0.0413625304136253,0.0352112676056338,0.307511737089202,0.643192488262911,23,17,14,17,18,27,31,29,29,36,19,25,28,14,16,20,8,4,2,0,0,22,23,11,19,16,32,29,22,25,23,32,25,23,15,21,18,12,15,11,4,0,529,173,163,82,48,33,10,141,50,125,80,94,213
282230250,"íOîgés","ïXè„í¨ëÂçË",272,108,195,271,320,1,-49,0.003690036900369,-0.153125,0.231617647058824,0.177121771217712,0.128125,0.0544958758411114,0.0489967712177122,0.150735294117647,0.188191881918819,0.617647058823529,0.634686346863469,0.0198675496688742,0.0482758620689655,0.45,0.547619047619048,0.311284046692607,0.0202702702702703,0.0289855072463768,0.0202702702702703,0.385135135135135,0.533783783783784,6,9,12,7,9,6,10,5,17,10,7,5,16,11,4,4,5,1,3,0,0,2,5,7,8,7,4,6,9,8,7,9,10,8,8,8,7,2,6,4,0,0,177,80,75,48,9,18,5,42,11,70,28,48,58
282230260,"íOîgés","ïXè„í¨ñkñÏ",65,23,44,73,67,-8,6,-0.10958904109589,0.0895522388059701,0.338461538461538,0.287671232876712,0.253731343283582,0.0507903055848262,0.0339398895931302,0.123076923076923,0.219178082191781,0.538461538461538,0.493150684931507,0.0303030303030303,0.032258064516129,0.91304347826087,0.92,0.0517241379310345,0.03125,0.0333333333333333,0.03125,0.4375,0.53125,1,2,2,5,0,0,0,0,2,7,0,1,3,3,2,1,4,0,0,0,0,0,0,3,1,3,1,0,0,2,4,6,0,0,1,5,3,3,0,0,0,0,55,3,3,2,1,0,0,12,0,3,7,21,15
282230270,"íOîgés","ïXè„í¨àÓåp",165,59,110,182,187,-17,-5,-0.0934065934065934,-0.0267379679144385,0.351515151515152,0.351648351648352,0.320855614973262,-0.000133200133200173,0.0307927366750896,0.151515151515152,0.120879120879121,0.496969696969697,0.527472527472527,0.0119047619047619,0.02,0.983050847457627,0.981818181818182,0.0580645161290323,0.144578313253012,0.204081632653061,0.144578313253012,0.27710843373494,0.530120481927711,2,6,4,1,2,2,0,4,6,4,3,3,6,6,3,6,6,1,1,0,0,2,7,4,4,4,5,1,4,7,5,6,7,8,3,7,8,9,4,3,1,0,146,9,9,6,2,1,0,48,0,9,9,22,67
282230290,"íOîgés","ïXè„í¨êVãΩ",974,339,662,1080,1100,-106,-20,-0.0981481481481482,-0.0181818181818182,0.330935251798561,0.311399443929564,0.290909090909091,0.0195358078689967,0.0204903530204735,0.122302158273381,0.133456904541242,0.546762589928058,0.555143651529194,0.0241935483870968,0.0394736842105263,0.741258741258741,0.730769230769231,0.216880341880342,0.0681818181818182,0.0724070450097847,0.0681818181818182,0.34504132231405,0.582644628099174,27,23,17,23,26,43,33,22,24,37,18,31,21,34,22,31,19,13,7,2,1,18,15,19,21,19,21,18,23,27,29,32,33,31,29,33,25,34,29,26,14,3,733,203,173,123,31,19,30,218,50,166,105,112,291
282230300,"íOîgés","ïXè„í¨íJë∫",482,150,348,454,510,28,-56,0.0616740088105727,-0.109803921568627,0.294605809128631,0.314977973568282,0.268627450980392,-0.0203721644396512,0.0463505225878898,0.145228215767635,0.110132158590308,0.560165975103734,0.57488986784141,0.0339622641509434,0.0700389105058366,0.959731543624161,0.986486486486487,0.150984682713348,0.05078125,0.0585774058577406,0.05078125,0.35546875,0.55078125,11,16,12,16,11,19,11,19,10,18,16,11,19,15,18,15,14,3,3,0,0,11,4,16,6,9,3,9,19,9,18,16,15,16,18,19,15,4,10,4,4,0,388,69,69,49,16,4,0,127,18,54,17,58,184
282230310,"íOîgés","ïXè„í¨àÓî®",288,101,192,297,301,-9,-4,-0.0303030303030303,-0.0132890365448505,0.385416666666667,0.377104377104377,0.345514950166113,0.00831228956228958,0.0315894269382642,0.142361111111111,0.144781144781145,0.472222222222222,0.478114478114478,0.034965034965035,0.0268456375838926,0.97979797979798,1,0.0812720848056537,0.166666666666667,0.2,0.166666666666667,0.231884057971014,0.565217391304348,11,6,10,13,2,6,7,13,12,4,6,5,6,12,19,6,6,7,1,0,0,3,4,7,4,0,2,5,11,7,9,4,8,12,13,12,11,10,6,5,3,0,260,23,23,11,5,7,0,81,3,25,24,28,122
282230330,"íOîgés","ïXè„í¨ç≤ñÏ",118,41,86,133,142,-15,-9,-0.112781954887218,-0.0633802816901408,0.423728813559322,0.300751879699248,0.26056338028169,0.122976933860074,0.040188499417558,0.0593220338983051,0.12781954887218,0.516949152542373,0.571428571428571,0.0491803278688525,0.0136986301369863,1,1,0.0593220338983051,0.103448275862069,0.0972222222222222,0.103448275862069,0.327586206896552,0.568965517241379,0,4,2,5,1,0,3,4,2,3,5,2,4,9,5,3,1,3,0,0,0,1,0,0,6,3,3,1,2,2,3,2,2,8,9,8,2,5,3,1,1,0,111,7,7,5,2,0,0,39,0,10,1,11,57
282230340,"íOîgés","ïXè„í¨í©ç„",190,67,144,220,224,-30,-4,-0.136363636363636,-0.0178571428571429,0.426315789473684,0.377272727272727,0.299107142857143,0.0490430622009569,0.0781655844155844,0.1,0.0909090909090909,0.473684210526316,0.531818181818182,0.0099009900990099,0.0238095238095238,0.985074626865672,0.985714285714286,0.0857142857142857,0.07,0.154471544715447,0.07,0.38,0.54,1,3,4,2,3,3,4,5,13,3,2,4,7,8,13,9,5,1,1,0,1,3,4,4,2,4,5,4,3,5,4,2,6,9,12,10,6,7,5,2,1,0,160,15,15,9,3,3,0,57,3,12,11,15,77
282230350,"íOîgés","ïXè„í¨ïüìc",32,15,24,42,45,-10,-3,-0.238095238095238,-0.0666666666666667,0.53125,0.571428571428571,0.533333333333333,-0.0401785714285714,0.0380952380952381,0,0,0.46875,0.428571428571429,0,0,1,1,0.0357142857142857,0.1,0.333333333333333,0.1,0.3,0.3,0,0,0,0,0,0,2,0,0,2,2,2,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,1,1,3,3,2,0,0,0,27,1,1,0,1,0,0,7,0,1,2,5,13
282230360,"íOîgés","ïXè„í¨è¨ñÏ",108,36,84,117,131,-9,-14,-0.0769230769230769,-0.106870229007634,0.416666666666667,0.316239316239316,0.251908396946565,0.10042735042735,0.0643309192927514,0.037037037037037,0.094017094017094,0.546296296296296,0.58974358974359,0.0740740740740741,0.0158730158730159,1,0.973684210526316,0.0555555555555556,0.1,0.0483870967741935,0.1,0.44,0.4,0,0,2,5,1,2,2,3,5,3,2,3,5,9,4,4,3,1,1,0,0,1,0,1,3,0,1,3,1,0,7,1,5,7,4,7,5,2,4,0,0,1,102,6,6,0,0,6,0,36,4,6,4,13,45
282230370,"íOîgés","ïXè„í¨éOï˚",278,96,196,302,334,-24,-32,-0.0794701986754967,-0.0958083832335329,0.384892086330935,0.350993377483444,0.356287425149701,0.0338987088474915,-0.00529404766625685,0.0863309352517986,0.115894039735099,0.528776978417266,0.533112582781457,0.032051282051282,0.0292397660818713,0.979166666666667,0.99,0.0328467153284672,0.0993377483443709,0.120481927710843,0.0993377483443709,0.311258278145695,0.56953642384106,3,3,3,9,2,7,4,4,8,10,7,11,15,11,10,11,8,7,1,0,0,3,7,5,7,1,4,5,7,3,9,8,11,15,9,13,11,16,5,5,0,0,265,9,9,6,2,1,0,90,2,12,21,27,124
282230380,"íOîgés","ïXè„í¨íÜ",69,23,50,73,87,-4,-14,-0.0547945205479452,-0.160919540229885,0.333333333333333,0.410958904109589,0.333333333333333,-0.0776255707762557,0.0776255707762557,0.130434782608696,0.10958904109589,0.536231884057971,0.479452054794521,0.0277777777777778,0,1,0.96,0.119402985074627,0.228571428571429,0.176470588235294,0.228571428571429,0.371428571428571,0.4,0,3,2,1,1,3,1,3,2,2,2,2,3,2,3,2,3,1,0,1,0,2,2,0,0,0,3,1,2,2,0,3,1,5,2,3,2,2,2,0,0,0,59,8,8,5,2,1,0,28,2,6,5,3,23
282230390,"íOîgés","ïXè„í¨ê¥èZ",249,85,185,278,293,-29,-15,-0.10431654676259,-0.0511945392491468,0.385542168674699,0.359712230215827,0.307167235494881,0.0258299384588715,0.0525449947209468,0.1285140562249,0.136690647482014,0.485943775100402,0.503597122302158,0.0534351145038168,0.00714285714285714,0.976470588235294,0.965909090909091,0.0526315789473684,0.0806451612903226,0.0647482014388489,0.0806451612903226,0.387096774193548,0.516129032258065,2,5,8,5,3,4,3,5,6,8,7,10,11,5,14,11,4,2,5,0,0,2,8,7,2,5,2,5,5,7,12,8,9,4,10,11,20,6,5,1,2,0,234,13,13,5,0,8,0,95,4,10,7,30,101
282230400,"íOîgés","ïXè„í¨è„êVèØ",375,129,261,400,432,-25,-32,-0.0625,-0.0740740740740741,0.429333333333333,0.3625,0.296296296296296,0.0668333333333334,0.0662037037037037,0.0986666666666667,0.11,0.472,0.5275,0.0150753768844221,0.0231481481481481,0.968253968253968,0.957983193277311,0.115902964959569,0.163265306122449,0.165876777251185,0.163265306122449,0.26530612244898,0.545918367346939,5,5,14,10,7,1,8,8,13,12,10,14,11,20,21,14,4,7,4,1,0,2,4,7,6,3,4,3,8,7,13,9,14,16,17,16,12,16,14,10,4,1,328,43,43,32,2,9,0,103,13,31,31,38,155
282230410,"íOîgés","ïXè„í¨â∫êVèØ",409,153,295,405,381,4,24,0.00987654320987654,0.062992125984252,0.28992628992629,0.272277227722772,0.249343832020997,0.0176490622035176,0.0229333957017749,0.137592137592138,0.143564356435644,0.572481572481572,0.584158415841584,0.0262008733624454,0.018018018018018,0.810457516339869,0.801369863013699,0.127937336814621,0.0807174887892377,0.119266055045872,0.0807174887892377,0.331838565022422,0.569506726457399,13,13,5,7,13,6,9,17,11,14,15,17,10,11,15,7,6,6,4,0,0,6,13,6,10,5,6,10,14,14,22,16,9,8,21,13,12,12,8,2,0,1,334,49,49,30,7,12,0,100,6,47,46,63,121
282230420,"íOîgés","ïXè„í¨íÜñÏ",77,30,57,79,83,-2,-4,-0.0253164556962025,-0.0481927710843374,0.467532467532468,0.30379746835443,0.216867469879518,0.163734999178037,0.0869299984749123,0.0779220779220779,0.139240506329114,0.454545454545455,0.556962025316456,0.024390243902439,0,0.933333333333333,0.964285714285714,0.0833333333333333,0.125,0,0.125,0.375,0.425,1,2,2,1,0,2,0,2,4,5,0,3,1,4,7,4,0,0,1,0,0,0,1,0,5,0,0,0,2,3,3,1,0,3,6,6,1,3,3,0,1,0,66,6,6,0,2,4,0,21,3,4,3,11,30
282230430,"íOîgés","ïXè„í¨éOå¥",190,77,132,195,209,-5,-14,-0.0256410256410256,-0.0669856459330144,0.394736842105263,0.256410256410256,0.215311004784689,0.138326585695007,0.0410992516255674,0.184210526315789,0.174358974358974,0.421052631578947,0.569230769230769,0.00909090909090909,0.0277777777777778,0.942028985507246,0.966666666666667,0.0687830687830688,0.165137614678899,0.123809523809524,0.165137614678899,0.302752293577982,0.513761467889908,5,8,5,4,1,2,6,5,2,7,6,3,5,11,9,7,5,1,0,0,0,3,6,8,2,2,1,7,6,8,4,3,1,5,19,7,5,6,2,2,1,0,176,13,13,5,5,3,0,57,0,14,19,28,71
282230440,"íOîgés","ïXè„í¨ëÂíJ",150,45,102,159,154,-9,5,-0.0566037735849057,0.0324675324675325,0.28,0.270440251572327,0.201298701298701,0.00955974842767299,0.0691415502736257,0.193333333333333,0.20125786163522,0.526666666666667,0.528301886792453,0.0476190476190476,0.0240963855421687,0.822222222222222,0.785714285714286,0.166666666666667,0.1125,0.148148148148148,0.1125,0.3125,0.575,5,7,5,3,3,3,6,4,5,5,2,4,2,6,9,1,5,0,1,0,1,3,3,6,4,1,3,5,6,1,4,8,3,7,4,5,5,4,0,0,1,0,125,25,25,18,7,0,0,40,4,21,11,21,53
282230450,"íOîgés","ïXè„í¨í∑ñÏ",141,41,91,153,164,-12,-11,-0.0784313725490196,-0.0670731707317073,0.340425531914894,0.313725490196078,0.26219512195122,0.0267000417188152,0.0515303682448589,0.156028368794326,0.189542483660131,0.50354609929078,0.496732026143791,0,0.0375,1,1,0.0638297872340425,0.103896103896104,0.103896103896104,0.103896103896104,0.272727272727273,0.623376623376623,0,3,5,6,0,1,3,2,6,6,4,1,6,2,6,8,1,4,2,0,0,3,4,7,5,0,1,2,3,6,8,3,6,2,4,6,5,3,3,3,1,0,132,9,9,8,0,1,0,46,0,11,4,31,49
282230460,"íOîgés","ïXè„í¨ä`éƒ",233,82,182,264,297,-31,-33,-0.117424242424242,-0.111111111111111,0.424892703862661,0.337121212121212,0.272727272727273,0.0877714917414488,0.0643939393939394,0.0858369098712446,0.0795454545454545,0.489270386266094,0.583333333333333,0.0863309352517986,0.0264900662251656,0.98780487804878,0.988095238095238,0.0214592274678112,0.047244094488189,0.054421768707483,0.047244094488189,0.377952755905512,0.566929133858268,5,3,2,1,5,7,5,10,2,7,8,5,10,14,14,6,4,1,1,0,0,0,4,6,3,1,2,2,8,5,9,5,9,10,13,15,10,5,8,6,1,1,228,5,5,2,0,3,0,79,2,3,14,24,111
282230470,"íOîgés","ïXè„í¨è¿",270,90,193,276,292,-6,-16,-0.0217391304347826,-0.0547945205479452,0.385185185185185,0.355072463768116,0.342465753424658,0.0301127214170692,0.0126067103434584,0.125925925925926,0.119565217391304,0.488888888888889,0.52536231884058,0.027027027027027,0.0205479452054795,0.955056179775281,0.954545454545455,0.103703703703704,0.104166666666667,0.125874125874126,0.104166666666667,0.388888888888889,0.479166666666667,3,4,8,7,3,2,7,2,12,11,5,11,6,11,9,12,8,4,2,1,0,6,7,6,5,3,4,6,4,11,8,7,10,8,21,11,9,11,3,2,0,0,242,28,28,14,8,6,0,79,7,24,24,23,113
282230480,"íOîgés","ïXè„í¨è¨íJ",40,14,27,40,35,0,5,0,0.142857142857143,0.425,0.4,0.314285714285714,0.025,0.0857142857142857,0.15,0.15,0.425,0.45,0,0,1,1,0.05,0.347826086956522,0.307692307692308,0.347826086956522,0.304347826086957,0.260869565217391,0,0,3,1,0,0,1,1,1,1,1,0,2,1,4,1,2,0,0,0,0,1,1,1,1,0,1,0,2,2,1,0,1,1,2,2,2,1,0,1,1,0,38,2,2,2,0,0,0,19,0,2,4,5,10
282230490,"íOîgés","ïXè„í¨äõì‡",281,109,205,314,361,-33,-47,-0.105095541401274,-0.130193905817175,0.419928825622776,0.382165605095541,0.329639889196676,0.0377632205272344,0.0525257158988655,0.0818505338078292,0.117834394904459,0.498220640569395,0.5,0.0481927710843374,0.0171428571428571,0.944444444444444,0.97196261682243,0.124555160142349,0.10126582278481,0.0930232558139535,0.10126582278481,0.348101265822785,0.518987341772152,2,6,3,4,3,3,4,6,11,8,9,7,15,10,19,9,5,8,2,1,0,3,4,5,9,4,3,4,4,5,12,11,12,6,12,17,11,16,6,2,0,0,246,35,34,18,4,12,1,84,15,21,6,30,125
282230500,"íOîgés","ïXè„í¨å‰ñ˚",206,79,149,231,257,-25,-26,-0.108225108225108,-0.101167315175097,0.383495145631068,0.367965367965368,0.319066147859922,0.0155297776657,0.0488992201054458,0.0679611650485437,0.0995670995670996,0.548543689320388,0.532467532467532,0.043859649122807,0.036036036036036,0.974683544303797,1,0.116504854368932,0.110091743119266,0.0841121495327103,0.110091743119266,0.302752293577982,0.587155963302752,0,2,4,5,3,5,3,4,6,6,9,10,9,5,8,5,7,2,4,1,0,3,5,0,7,5,2,0,2,7,4,8,13,5,12,11,7,6,8,3,0,0,182,24,24,13,11,0,0,72,4,21,16,13,80
282230510,"íOîgés","ïXè„í¨ì˙î‰âF",137,47,100,158,173,-21,-15,-0.132911392405063,-0.0867052023121387,0.35036496350365,0.284810126582278,0.225433526011561,0.0655548369213712,0.0593766005707178,0.109489051094891,0.158227848101266,0.54014598540146,0.556962025316456,0.0133333333333333,0.0759493670886076,1,1,0.0447761194029851,0.027027027027027,0,0.027027027027027,0.418918918918919,0.540540540540541,4,1,5,5,0,1,3,6,4,4,5,3,6,8,7,3,3,0,1,0,0,0,3,2,4,2,2,3,3,5,3,4,2,9,5,10,2,1,6,2,0,0,128,6,6,4,0,2,0,60,0,6,2,13,53
282230520,"íOîgés","ïXè„í¨à…ç≤å˚",158,60,109,173,200,-15,-27,-0.0867052023121387,-0.135,0.462025316455696,0.38150289017341,0.34,0.0805224262822858,0.0415028901734104,0.0759493670886076,0.115606936416185,0.462025316455696,0.502890173410405,0.0526315789473684,0.0388349514563107,0.983050847457627,0.983870967741935,0.0194805194805195,0.0277777777777778,0.0707070707070707,0.0277777777777778,0.347222222222222,0.611111111111111,1,1,4,4,2,0,1,4,2,7,6,5,6,9,6,7,7,1,2,1,0,1,0,5,5,1,1,3,3,3,7,4,7,2,7,7,9,10,6,0,1,0,151,3,3,0,0,3,0,54,1,3,5,13,78
282230530,"íOîgés","ïXè„í¨à‰íÜ",340,130,258,404,440,-64,-36,-0.158415841584158,-0.0818181818181818,0.444117647058824,0.358910891089109,0.3,0.0852067559697146,0.0589108910891089,0.0852941176470588,0.126237623762376,0.470588235294118,0.514851485148515,0.043956043956044,0.0151515151515152,0.969230769230769,0.971631205673759,0.0324483775811209,0.0862068965517241,0.0871794871794872,0.0862068965517241,0.316091954022989,0.574712643678161,0,6,9,8,3,4,3,8,10,12,14,7,16,16,23,18,10,3,3,0,0,4,4,6,8,4,1,2,7,10,11,4,12,16,17,21,19,9,8,4,0,0,328,11,11,5,3,3,0,126,0,11,16,45,141
282230540,"íOîgés","ïXè„í¨çÅó«",673,188,471,676,730,-3,-54,-0.00443786982248521,-0.073972602739726,0.378176382660688,0.387240356083086,0.332417582417582,-0.00906397342239845,0.0548227736655036,0.101644245142003,0.124629080118694,0.520179372197309,0.48813056379822,0.00386100386100386,0.0169491525423729,0.883561643835616,0.891156462585034,0.305343511450382,0.0387596899224806,0.0689655172413793,0.0387596899224806,0.406976744186047,0.538759689922481,13,14,14,14,13,18,19,19,21,22,23,18,26,27,23,17,13,9,5,1,0,8,9,10,15,10,9,10,13,17,27,18,14,22,30,31,24,27,24,18,4,0,455,200,200,114,57,29,0,111,75,141,64,76,189
282230550,"íOîgés","ïXè„í¨å¶éR",640,104,267,703,694,-63,9,-0.0896159317211949,0.0129682997118156,0.6453125,0.671408250355619,0.648414985590778,-0.0260957503556188,0.0229932647648406,0.06875,0.0782361308677098,0.2859375,0.250355618776671,0.0445859872611465,0.0135135135135135,0.86,0.839622641509434,0.469194312796209,0.0333333333333333,0.0410958904109589,0.0333333333333333,0.313333333333333,0.62,6,7,5,11,2,1,4,8,4,24,10,13,10,10,22,19,29,27,15,4,1,5,10,11,11,7,6,5,10,13,13,14,6,11,12,17,26,51,74,57,38,11,336,297,297,184,95,18,0,72,111,202,75,76,103
282230570,"íOîgés","ïXè„í¨éVï~",141,55,97,147,148,-6,-1,-0.0408163265306122,-0.00675675675675676,0.382978723404255,0.387755102040816,0.364864864864865,-0.004776378636561,0.0228902371759515,0.106382978723404,0.129251700680272,0.51063829787234,0.482993197278912,0.0307692307692308,0.0588235294117647,0.963636363636364,0.929824561403509,0.0921985815602837,0.0793650793650794,0.0625,0.0793650793650794,0.26984126984127,0.619047619047619,1,4,6,4,3,3,3,1,5,5,4,5,5,3,5,5,8,2,1,0,1,2,0,2,5,2,3,0,3,3,6,5,4,3,11,2,8,5,1,0,2,0,128,13,13,11,2,0,0,32,6,7,14,21,61
282230580,"íOîgés","ïXè„í¨ñkñ˚ó«",133,46,86,146,152,-13,-6,-0.089041095890411,-0.0394736842105263,0.390977443609023,0.363013698630137,0.368421052631579,0.0279637449788855,-0.00540735400144193,0.142857142857143,0.13013698630137,0.466165413533835,0.506849315068493,0.0161290322580645,0.0144927536231884,1,0.98,0.0901639344262295,0.262295081967213,0.220588235294118,0.262295081967213,0.262295081967213,0.426229508196721,1,3,4,0,2,3,3,1,5,2,4,6,3,3,6,3,2,3,2,0,0,3,4,4,4,3,2,3,0,6,3,1,6,5,10,2,4,10,5,2,0,0,111,11,11,5,0,6,0,46,2,9,4,9,52
282230590,"íOîgés","ïXè„í¨ìÏñ˚ó«",123,42,85,141,135,-18,6,-0.127659574468085,0.0444444444444444,0.382113821138211,0.312056737588652,0.274074074074074,0.0700570835495589,0.0379826635145784,0.113821138211382,0.177304964539007,0.504065040650406,0.51063829787234,0.0303030303030303,0.0416666666666667,1,1,0,0.140625,0.130434782608696,0.140625,0.28125,0.5625,0,4,5,4,1,1,0,5,1,6,2,7,3,5,9,4,2,2,1,0,0,0,1,4,4,3,1,1,2,2,7,4,2,6,5,5,3,4,4,1,2,0,122,0,0,0,0,0,0,34,1,0,9,22,57
282230600,"íOîgés","ïXè„í¨ïXè„",276,102,190,296,313,-20,-17,-0.0675675675675676,-0.0543130990415335,0.445652173913043,0.371621621621622,0.309904153354633,0.0740305522914219,0.061717468266989,0.119565217391304,0.152027027027027,0.434782608695652,0.476351351351351,0.0208333333333333,0.054421768707483,0.96,0.936170212765957,0.0981818181818182,0.170212765957447,0.107913669064748,0.170212765957447,0.283687943262411,0.539007092198582,4,2,11,8,0,3,3,3,7,13,5,6,8,15,15,13,5,9,4,0,0,2,5,9,8,3,5,2,7,7,8,9,7,8,17,15,11,7,5,6,1,0,248,27,27,12,6,9,0,96,8,21,10,23,118
282230670,"íOîgés","ê¬ä_í¨ç≤é°",763,307,519,886,948,-123,-62,-0.13882618510158,-0.0654008438818565,0.349934469200524,0.311512415349887,0.281645569620253,0.0384220538506371,0.0298668457296339,0.137614678899083,0.162528216704289,0.512450851900393,0.525959367945824,0.0458015267175573,0.0442477876106195,0.776315789473684,0.75609756097561,0.101388888888889,0.0213333333333333,0.0138888888888889,0.0213333333333333,0.330666666666667,0.642666666666667,15,18,21,22,18,23,10,18,19,22,20,13,31,30,34,13,13,12,4,2,0,9,21,21,15,8,14,12,24,21,23,24,23,31,26,39,23,20,30,14,6,1,647,73,68,47,12,9,5,148,16,68,72,90,326
282230680,"íOîgés","ê¬ä_í¨è¨ëq",201,77,147,217,219,-16,-2,-0.0737327188940092,-0.0091324200913242,0.417910447761194,0.354838709677419,0.255707762557078,0.0630717380837746,0.0991309471203418,0.129353233830846,0.129032258064516,0.45273631840796,0.516129032258065,0,0.029126213592233,0.932432432432432,0.957142857142857,0.0796019900497512,0.10377358490566,0.1,0.10377358490566,0.311320754716981,0.584905660377358,2,2,6,4,2,2,5,2,6,9,5,5,3,9,14,9,7,2,0,0,0,5,6,5,5,3,2,2,5,7,5,7,6,6,13,15,5,4,4,1,1,0,185,16,16,11,1,4,0,50,6,11,14,29,91
282230690,"íOîgés","ê¬ä_í¨éså¥",412,158,290,435,447,-23,-12,-0.0528735632183908,-0.0268456375838926,0.330073349633252,0.301149425287356,0.248322147651007,0.0289239243458955,0.0528272776363496,0.132029339853301,0.15632183908046,0.537897310513447,0.542528735632184,0.0338983050847458,0.0378151260504202,0.824324324324324,0.838028169014085,0.103960396039604,0.0833333333333333,0.074235807860262,0.0833333333333333,0.394736842105263,0.5,3,11,13,11,5,7,12,18,12,15,12,9,11,11,19,13,9,7,3,0,0,7,14,6,8,7,4,10,13,15,11,11,14,15,8,23,15,11,11,3,2,0,362,42,33,19,8,6,9,92,2,43,49,42,176
282230710,"íOîgés","ê¬ä_í¨âúâñãv",45,16,36,51,51,-6,0,-0.117647058823529,0,0.555555555555556,0.352941176470588,0.274509803921569,0.202614379084967,0.0784313725490196,0.0666666666666667,0.117647058823529,0.377777777777778,0.529411764705882,0,0.032258064516129,0.9375,1,0.133333333333333,0.173913043478261,0.3,0.173913043478261,0.304347826086957,0.521739130434783,1,0,0,2,1,0,1,0,2,1,1,0,0,4,5,3,1,1,0,0,0,1,0,1,1,0,1,1,1,2,1,2,0,0,7,2,1,1,0,0,0,0,39,6,4,2,0,2,2,11,2,4,4,3,21
282230720,"íOîgés","ê¬ä_í¨ìåà∞ìc",654,202,426,713,747,-59,-34,-0.0827489481065919,-0.0455153949129853,0.458715596330275,0.419354838709677,0.369477911646586,0.0393607576205978,0.0498769270630911,0.0963302752293578,0.115007012622721,0.444954128440367,0.465638148667602,0.0250783699059561,0.0222841225626741,0.975124378109453,0.965686274509804,0.14854517611026,0.090032154340836,0.156695156695157,0.090032154340836,0.305466237942122,0.594855305466238,11,9,19,12,6,11,12,18,22,18,10,22,26,23,24,25,18,12,9,1,0,4,9,11,9,5,7,11,12,11,18,12,26,23,27,30,27,23,42,26,11,2,556,97,97,78,12,7,0,201,31,71,51,60,240
